Date,Open,High,Low,Close,Volume,Close
2014/9/26,17,17.1,16,16.65,2253000,16.65
2014/9/29,16.1,16.4,15.5,15.5,1713000,15.5
2014/9/30,15.15,15.4,14.9,15.2,1139000,15.2
2014/10/1,15.2,15.4,14.95,15.3,1209000,15.3
2014/10/2,15.2,16.35,15.1,16.35,1998000,16.35
2014/10/3,16.35,16.45,16.2,16.45,1437000,16.45
2014/10/6,16.3,16.45,16.25,16.45,425000,16.45
2014/10/7,16.35,16.4,15.9,16.4,587000,16.4
2014/10/8,16.4,17,16.4,16.5,1338000,16.5
2014/10/9,16.45,16.65,16.2,16.3,1302000,16.3
2014/10/10,16.3,16.3,16.3,16.3,0,16.3
2014/10/13,16.1,16.2,15.6,15.85,664000,15.85
2014/10/14,15.7,16.3,15.45,16.25,899000,16.25
2014/10/15,16.2,16.3,16,16.2,938000,16.2
2014/10/16,15.95,16.2,15.1,16.15,1072000,16.15
2014/10/17,16.1,16.2,15.1,15.1,535000,15.1
2014/10/20,15.4,15.75,15.3,15.6,556000,15.6
2014/10/21,15.45,15.5,14.85,15.5,963000,15.5
2014/10/22,15.3,15.6,15.1,15.5,833000,15.5
2014/10/23,15.3,15.6,15.2,15.4,470000,15.4
2014/10/24,15.4,15.6,15.2,15.45,267000,15.45
2014/10/27,15.6,15.6,15,15.2,492000,15.2
2014/10/28,15.05,15.15,14.75,14.75,574000,14.75
2014/10/29,15,15.25,14.7,14.8,610000,14.8
